개성공단	NNG	0.22283333333333333
외무성	NNG	0.22133333333333333
서울시교육청	NNG	0.22133333333333333
윤중천	NNG	0.21866666666666668
SK이노베이션	NNG	0.2185
ILO	NNG	0.2175
현대차그룹	NNG	0.217
인권위	NNG	0.217
WP	NNG	0.2165
고용부	NNG	0.21566666666666667
이승현	NNG	0.21516666666666667
김연철	NNG	0.21516666666666667
호주	NNG	0.21433333333333332
LG화학	NNG	0.214
중소벤처기업부	NNG	0.214
習近平	NNG	0.2135
오세훈	NNG	0.20966666666666667
김정일	NNG	0.2085
남양유업	NNG	0.2085
WTO	NNG	0.20733333333333334
이재용	NNG	0.2055
구글	NNG	0.2055
김일성	NNG	0.20483333333333334
롯데	NNG	0.20433333333333334
윤지오	NNG	0.203
연세대	NNG	0.201
하태경	NNG	0.19933333333333333
AP통신	NNG	0.19883333333333333
우리	NNG	0.19466666666666665
리얼미터	NNG	0.1925
교육청	NNG	0.19216666666666668
한전	NNG	0.19183333333333333
워싱턴포스트	NNG	0.19166666666666668
미 국무부	NNG	0.19166666666666668
최순실	NNG	0.1915
유리홀딩스	NNG	0.19116666666666668
북한군	NNG	0.19083333333333333
뉴욕타임스	NNG	0.18766666666666668
LG유플러스	NNG	0.18766666666666668
SK그룹	NNG	0.18733333333333332
산업부	NNG	0.187
미국 정부	NNG	0.187
한영혜	NNG	0.18683333333333332
신재민	NNG	0.18666666666666668
조선	NNG	0.18566666666666667
정의용	NNG	0.18516666666666667
감사원	NNG	0.18366666666666667
공수처	NNG	0.18366666666666667
대검찰청	NNG	0.18333333333333332
노무현재단	NNG	0.183
심석희	NNG	0.18183333333333335
상산고	NNG	0.18166666666666667
우리은행	NNG	0.18083333333333335
김원봉	NNG	0.18033333333333335
법원행정처	NNG	0.18016666666666667
김태우	NNG	0.17866666666666667
평화당	NNG	0.17866666666666667
이희호	NNG	0.17833333333333334
Fed	NNG	0.17816666666666667
뉴시스	NNG	0.17683333333333334
문화체육관광부	NNG	0.17666666666666667
소련	NNG	0.17633333333333334
김정남	NNG	0.17616666666666667
안철수	NNG	0.17416666666666666
르노삼성차	NNG	0.17233333333333334
조선중앙통신	NNG	0.17133333333333334
과학기술정보통신부	NNG	0.17033333333333334
문무일	NNG	0.16933333333333334
연준	NNG	0.16916666666666666
한국노총	NNG	0.16916666666666666
사법연수원	NNG	0.16816666666666666
로이터통신	NNG	0.16816666666666666
SK	NNG	0.16766666666666666
현대모비스	NNG	0.1675
김혁철	NNG	0.16733333333333333
국가정보원	NNG	0.16716666666666666
노영민	NNG	0.167
블라디미르 푸틴	NNG	0.16583333333333333
KCGI	NNG	0.16533333333333333
국민의당	NNG	0.16483333333333333
