index,topics
85,"북한, 보도, 폼페이, 오, 장관, 확인, 국정원, 입장, 북미, 김혁"
86,"시장, 지원, 억, 박, 북한, 식량, 만, 서울시, 인도, 방송"
87,"만, 이상, 미만, 연금, 수급, 국민연금, 300만원, 공무원, 자, 200만원"
88,"서울시, 북한, 식량, 지원, 시장, 대북, 지원금, 만, 계획, 국내"
89,"북한, 만, 시장, 서울시, 지원, 영유아, 영양, 억, 서울, 기부"
90,"미국, 중국, 관세, 재개, 제품, 부과, 수입, 무역협상, 억, 상당"
91,"A씨, 여성, 귀가, 침입, 신림동, 영상"
92,"바다사자, 구조, 마스크, 발견, 목, 미국, 타임스, 새끼, 상태, 씨월드"
93,"유, 차익, 이상, 보유, 부담, 양도, 억, 거주, 주택, 세"
94,"검찰, 윤중천, 과거사위, 사건, 수사, 조사, 변호사, 발표, 소송, 활동"
95,"대통령, 한국당, 대표, 막말, 조심, 민주당, 황, 달, 의원, 문"
96,"만, 지원, 시장, 북한, 달러, 박, 영유아, 영양, 서울시"
97,"환경, 에너지, 전공, 국제, 대, 학생, 기술, 공학, 분야, 프로그램"
98,"나노, 과목, 대, 전공, 응용, 화학, 산업, 학부, 분야, 다양"
99,"사회복무요원, 복무, 병역, 만, 적체, 인원, 현역, 보충역, 기관, 대기"
100,"장관, 사고, 르, 실종자, 외교부, 가족, 지원"
101,"홍역, 유행, 접종, 환자, 발생"
102,"선고, 울산, A씨"
103,"집회, 오후, 시, 행진, 퀴어, 서울, 축제, 반대, 도심, 이날"
104,"주총, 인수, 통과, 세계, 주, 기업결합, 한국조선해양, 현대중공업, 심사, 대우조선"
105,"학과, 과, 학부, 상담, 복지, 편입, 숭실사이버대학교, 예술, 공학, 장학금"
106,"김, 위증, 국정원, 재판, 혐의, 징역, 선고, 선거, 확정, 상고"
107,"버지니아비치, 건물, 현지, 총격, 사건, 발생, 경찰"
108,"수출, 증가, 부진, 개월, 연속, 지난해, 하락, 억, 달러, 산업부"
109,"발견, 경찰, A씨"
110,"공천, 선거, 후보, 의원, 결정, 당원, 당, 지도부, 경선, 비례대표"
111,"장관, 사고, 르, 실종자, 가족"
112,"장관, 회담, 중국, 양자, 한반도, 안보, 국방, 간, 개최, 이날"
113,"공장, 위원장, 생산, 김, 강계, 종합, 기계, 군수, 시찰, 당"
114,"해, 대행, 섀너, 미국"
115,"위, 장, 발언, 북한, 면, 정, 대통령, 전체, 영상, 책임"
116,"멕시코, 미국, 자동차, 생산, 관세, 한국, 만, 차, 공장, 생산량"
117,"노조, 울산, 현대중공업, 경찰, 정부, 본사, 주총, 고용, 파업, 불법"
118,"미국, 일본, 방위, 무기, 중국, 도입, 군사, 타격, 방산, 수출"
119,"공장, 김, 위원장, 생산, 건설, 당, 시찰, 경제, 자강도, 강계"
120,"해, 대행, 섀너, 위협"
121,"한국, 일본, 대회, 조, 아르헨티나, 골, 승, U-20, 강, 분"
122,"공장, 북한, 김, 위원장, 군수, 생산, 시찰, 강계, 종합, 당"
123,"유람선, 수색, 강, 장관, 다뉴브강, 현지, 헝가리, 사고, 생존자, 오후"
124,"수색, 사고, 헝가리, 수중, 수심, 가족, 무관, 배, 현장, 물살"
125,"당, 여의도연구원, 정당, 민주연구원, 원장, 의원, 정책연구소, 정책, 대표, 연구원"
126,"한국, 매출, 전략, 다방, 스타벅스, 매장, 커피, 고객, 문화, 음료"
127,"북한, 처형"
128,"한국당, 국정원장, 국회, 의원, 당, 상황, 정보, 미래, 선거, 의혹"
129,"사고, 탑, 조사, 증류, 공장, 한화토탈, 혼합, 물질, 분, 반"
130,
131,"장관, 르"
132,"한반도, 해, 미국, 장관, 대행, 한국, 설명, 가능, 그, 외교"
133,"여성, 거북, 영상, 캐나다, 야생, 동물, 보호, 구역, 늑대거북"
134,"해, 미국, 대행, 한반도, 가능"
135,"최, 혐의, 형, 안, 살해, 선고, 심, 뒤"
136,"취업, 은행원, 학생들, 질문, 은행, 대학, 금융, 무엇, 특강, 진행"
137,"의원, 토론회, 보수, 이국, 이언주, 연대, 세력, 가능성, 자리, 날"
138,"티몬, 만, 진행, 상품, 시, 대"
139,"간부, 위원장, 비판, 김, 노동당, 근로단체부, 김정은, 교육, 건설, 자강도"
140,"인상, 건보공단, 수가, 천, 결정, 의원, 환자, 병원, 보험료, 협상"
141,"미국, 중국, 관세, 추가, 미, 협상, 기업, 부과, 무역, 보복"
142,"헝가리, 장관, 상황, 강, 물, 조사, 분, 유람선, 현지, 정부"
143,"김, 위원장, 간부, 자강도, 건설, 교육, 지적, 비판"
144,"송, 시장, 혐의, 경찰, 구속, 부인, 뇌물, 사건, 검찰, 기소"
145,"위원장, 간부, 김, 비판, 노동당, 근로단체부, 교육, 건설, 자강도, 시찰"
146,"범행, A씨, 흉기, 언니"
147,"압력, 개발, 쓰레기, 빛, 수심, 밑바닥, 확인, 세계, 필리핀, 이곳"
148,"북한, 발생, 방역, 조치, 점검, 시, 당국, 소독, 마리"
149,"폭행, 부산, 혐의, 택시, 기사, A씨, 조사"
150,"북한, 유엔, 결의안, 방위, 상, 비핵화, 그, 안보리"
151,"저커버그, 의혹, 팀장, 인종차별, 억, 페이스북, 발언, 제기, 부스, 출신"
152,"양, 범행, 흉기"
153,"해, 대행, 위협, 북한, 미국, 달성, 지역, 인도, 태평양"
154,"여직원, 회사, 운동, 출근"
155,"최고위원, 식량, 지원, 설훈, 시장"
156,"중국, 해, 대행, 미국, 북한, 섀너, 강조, 그, 미사일, 비핵화"
157,"수색, 가족"
158,"장애인, 조사, 정신, 발달, 학대, 인권침해, 장애, 도, 재가, 만"
159,"카트, 마트, 대, 절도죄, 종, 행위, 주차장, 물품, 이하, 그"
160,"시험, 전산, 에듀윌, 세무, 회계, 회, 합격, 서비스, 준비, 급"
161,"사고, 롤러코스터, 소년"
162,"북한, 발사, 대화, 장관, 미사일, 유엔, 정, 차, 신뢰, 결의안"
163,"수가, 병원, 동네, 의원, 인상, 내년, 종합, 진료비, 협회, 결정"
164,"정, 장관, 북한, 대화, 핵, 북, 군사, 한반도, 평화, 외교"
165,"유튜브, 한국당, 채널, 의원, 유튜버, 거, 버, 정치, 출연, 당"
166,"수색, 헝가리, 수중, 물살, 구조, 양국, 사고, 실종자, 가족, 무관"
167,"사건, 용의자, 경찰, 건물, 발생, 이날, 부상, 사망, 총격, 미국"
168,"작업, 포스코"
169,
170,"공장, 북한, 종합, 강계, 트랙터, 위원장, 기계, 군수, 생산"
171,"인기, 구매, 샤인, 머스캣, 대비, 수입, 과일, 사과, 수박, 딸기"
172,"천, 가격, 인상, 출고, 맥주, 제품, 클라우드, 롯데주류, 부담, 편의점"
173,"중국, 지역, 위협, 미, 남중국해, 미국, 태평양, 대행, 인도, 군사"
174,"용의자, 버지니아비치"
175,"다예, 폭력, 주장, 친구, 피해자, 글, 저, 사건, 적, 부분"
176,"시, 오후, 피해, 가족, 분, 한국, 사고, 헝가리, 입국"
177,"수출액, 억, 달러, 수출, 만, 감소, 중국, 연속, 올해, 수입액"
178,"여성, 청년, 연구, 위원, 남성, 결과, 김, 조사, 증가, 세"
179,"용의자, 사건, 사망, 미국, 버지니아비치시, 총격, 발생, 시, 버지니아비치, 건물"
180,"북한, 일본, 미사일, 그, 방위, 상, 유엔, 결의, 탄도미사일, 발사"
181,"발전, 퇴직연금, 교육, 제도, 모집인, 가입자, 사업자, 역할, 유치, 가지"
182,"미세먼지, 연구"
183,"사고, 여행, 유람선, 상품, 현지, 진행, 판매, 중단, 포함, 안전"
184,"빨대, 플라스틱, 회, 쓰레기, 사용, 금지, 국가, 세계, 퇴출, 병"
185,
186,"대구, 차례"
187,"가족, 사고, 피해자, 부다페스트, 예정, 현지, 안전"
188,"그, 혐의, 징역, 성폭행, 딸, 범죄"
189,"중국, 장관, 해, 대행, 국가, 인도, 태평양, 연설, 섀너, 미국"
190,"병원, 녹지, 사업, 근로자, 개설, 허가, 제주, 철수, 헬스케어, 회사"
191,"정책위의장, 정, 한국당, 당, 대변인, 책임, 발언, 막말, 대통령, 논평"
192,"호감, 관심, 대, 정치, 세대, 조사, 설문, 관계, 한국, 확산"
193,"만, 선원, 어선, 임금, 해외, 취업, 선, 한국인, 평균, 원양"
194,"사건, 용의자, 발생, 경찰, 총기, 버지니아비치, 건물, 미국, 난사, 현지"
195,"헝가리, 유람선, 선장, 침몰, 현지, 물살, 매체, 인양, 선체, 사고"
196,"서울, 발표, 만, 예정, 자족, 기업, 국토부, 인천, 신도시, 일산"
197,"대변인, 민, 헝가리, 글, 침몰, 골든타임, 3분, 수정, 거, 대통령"
198,"수색, 헝가리, 작업, 현지, 다뉴브강, 사고, 한국인, 유람선, 한국, 보트"
199,"북한, 미사일, 발사, 장관, 대화, 한국, 일본, 정, 한반도, 미"
200,"조, 혐의, 구속, 피해자, 범행, 경찰, 수사, 영상, 강간미수, 도망"
201,"이용, 중국, 영상, 물건, 라면"
202,"의원, 센터장, 환자, 토론회, 그, 주최, 국회, 응급의료, 지난해, 정치"
203,"북한, 군사, 장관, 과거, 대화, 비핵화, 긴장, 합의, 한반도, 차"
204,"홍콩, 돼지, 중국, 아프리카돼지열병, 마리, 도축장, 확인, 천, 처분, 상쉐"
205,"중국, 해, 미국, 대행, 화웨이"
206,"가판대, 주변, 길거리, 각종, 인근, 문, 도심, 방치, 쓰레기, 가로"
207,"미국, 해, 대행, 동맹국, 지역, 섀너, 위협, 연설, 배치, 인도"
208,"사고, 버스, 대, 승용차"
209,"인상, 건보공단, 수가, 결정, 의료, 환자, 병원, 증가, 만, 내년"
210,"해, 대행, 북한, 섀너, 비핵화, 미사일, 미국, 한반도, 지역, 발언"
211,"줄, 인앤아웃, 블루보틀, 매장, 행사, 세대, 커피, 팝업, 미국, 상표"
212,"대학, 진학, 서울, 지역, 기타, 교육, 비율, 재수, 특구, 자치구"
213,"시, 가족, 현지, 강, 장관, 오후, 작업, 이날, 수색, 분"
214,"완전, 협력, 한반도, 평화, 북한, 비핵화, 군사, 합의, 간, 구축"
215,"공장, 위원장, 생산, 김, 북한, 종합, 기계, 군수, 경제, 트랙터"
216,"손, 억, 귀금속, 혐의, 고소장, 경찰, A씨, 검찰, 거리, 상인"
217,"경찰, 영상, 강간미수, 남성, 여성, 신림동, 혐의, 영장, 구속, 강간"
218,"수색, 헝가리, 정부, 사고, 수중, 수상, 장관, 가족, 위로, 당국"
219,"동성애, 치료, 전환, 주, 미국, 법안, 금지, 청소년, 지사, 콜로라도"
220,
221,"장관, 일본, 양국, 의견, 회담, 국방, 초계기, 협력, 발전, 일치"
222,"수출, 한국, 무역분쟁, 심화, 영향, 지난해, 감소, 미"
223,"조, 강간미수, 신림동, 피의자, 혐의, 경찰, 피해자, 검토, 문, 구속"
224,"모기, 일본뇌염, 채집"
225,"헝가리, 다뉴브강, 모습, 사진, 공개, 옆"
226,"차관, 외교부, 대책, 가족, 이태호, 오전, 헝가리, 회의, 수색"
227,"회담, 의견, 장관, 일본, 국방, 교류, 협력, 초계기, 일치, 시"
228,"장관, 일본, 회담, 갈등, 초계기, 이후, 국방부, 위협, 비행, 논의"
229,"국회, 정상, 자유, 한국당, 여야, 당, 조건"
230,"한국당, 처리, 법안, 상태, 주말, 조건, 당, 패스트트랙, 여야, 6월"
231,"강간미수, 혐의, 조, 분, 구속, 영장, 신림동, 적용, 경찰, 주거"
232,"장관, 양국, 방위, 상, 정, 회담, 한일, 협력"
233,"회담, 국방, 교류, 분, 초계기, 의견, 장관, 일본, 국방장관, 양국"
234,"A씨, 침입, 경찰, 구속, 여성, 강간미수, 영장, 처벌, 주거, 강간"
235,"돼지, 축산, 북한, 발생, 발병, 베트남, 마리, 매체, 중국, 농장"
236,"회담, 협력, 장관, 일본, 교류, 의견"
237,"귀금속, 손, 경찰, 종로, 상인, A씨, 사기, 혐의, 억, 피해"
238,"장관, 일본, 논란, 초계기, 국방, 의견, 방위, 상, 시"
239,"미, 협의, 외교부, 양국, 히, 북핵수석대표"
240,"위협, 사태, 상, 레이더, 일본, 회담, 한국, 초계기, 양국, 장관"
241,"트럼프, 영국, 대통령, 마클, 왕자, 보리스, 미국, 메, 줄, 국빈방문"
242,"블루베리, 연구, 심혈관, 결과, 질환, 위험, 이번, 그룹, 확인"
243,"일본, 초계기, 회담, 의견, 국방부, 장관, 샹그릴라, 시, 싱가포르, 차"
244,"시, 회담, 양국, 국방, 위협, 싱가포르, 함, 국방부, 일본, 장관"
245,"미세먼지, 국가기후환경회의, 국민정책참여단, 국민, 해결, 여러분, 토론회, 출범, 위원장, 대표"
246,"일본, 장관, 초계기, 한국, 비행, 국방, 정, 국방부, 위협, 협력"
247,"기온, 구름, 강수량, 도, 서해, 서울, 경기, 영서, 영동, 울릉/독"
248,"기온, 구름, 강수량, 강화도, 동두천, 인천, 서울, 양평, 수원, 이천"
249,"소주, 인상, 원가, 가격, 업계, 출고, 소비자, 주류, 서민, 주정"
250,"일본, 회담, 초계기, 의견, 장관, 위협, 비행, 양국, 한국, 함정"
251,"혐의, 시, 시신, 강, 펜션, 지난달, 경찰, 고, 확인, 남편"
252,"건물, 임대, 강남, 강남대로, 상가, 부동산, 상권, 공실률, 층, 건물주"
253,"현지, 성, 추행, 남성, 범, 발, 여고생, 일본, 달, 소녀"
254,"수색, 헝가리, 시, 다리, 사고, 작업, 이날, 이후, 현지, 오전"
255,"비행, 일본, 레이더, 장관, 공, 위협, 방위, 회동, 정, 설명"
256,"스쿨, 검사, 변호사, 학생, 지난해, 서울대, 이상, 상황, 법원, 인재"
257,"경찰, A씨, 펜션, 시신, 지난달, 남편, 유기, 확인, 장소, 제주"
258,"의원, 교수, 환자, 토론회, 국회, 정치, 응급, 종, 서울, 여의도"
259,"유람선, 헝가리, 다뉴브강, 공개, 사진, 모습, 한국인, 현지, 침몰"
260,"헝가리, 다뉴브강, 수색, 탑승객, 수위, 유람선"
261,"A씨, 시신, 유기, 지난달, 펜션, 경찰, 후, 확인"
262,"수중, 노르웨이, 헝가리, 사고, 대령"
263,"헝가리, 민, 대변인"
264,"장관, 미사일, 북한, 정, 위협, 설명, 부분, 발사체, 종류, 분석"
265,"정, 장관, 입장, 일본, 미사일, 북한, 위협, 지난달, 발사체, 탄도미사일"
266,"북, 미, 미국, 대화, 재개, 협상, 협의, 외교부, 본부장, 히"
267,"리얼돌, 심, 국내, 매장, 수입, 허용, 초등학교, 풍속, 개인, 해당"
268,"양심, 신도, 심, 판결, 의무, 여호와, 증인, 대체복무제, 병역거부자, 선고"
269,"수색, 헝가리, 한국, 무관, 송, 유속, 수심, 요청, 합동, 구조·수색팀"
270,"유속, 헝가리, 수중, 투입, 현장, 대령, 수색, 사고, 지점, 이곳"
271,"번호, 당첨, 만, 복권"
272,"버핏, 만, 달러, 경매, 회장, 행사, 점심, 식사, 억, 글라이드"
273,"장관, 화살머리고지, 프랑스, 인식표, 최근, 발굴, 고국, 리, 상병, 정"
274,"헝가리, 유속, 강, 대령, 잠수, 구조, 송, 요원, 수색, 현지"
275,
276,"공인중개사, 에듀윌, 서비스, 수험, 준비, 합격, 답변, 자격증, 지식인, 지식"
277,
278,"사고, 헝가리, 선장"
279,"선장, 유리, 부다페스트, 바이킹, 헝가리, 법원, 뒤, 허블레아니호, 허블레아니, 대형"
280,"사고, 선장, 헝가리, 구속, 법원, 경찰, 구금"
281,"글, 대변인, 헝가리, 비판"
282,"수출, 중국, 흑자, 지난해, 억, 만, 달러, 반도체, 무역분쟁, 연속"
283,"장관, 국방부, 발사, 북한, 미사일, 위협, 정"
284,"장관, 국방부, 사드, 논의, 중국, 국방, 싱가포르, 협력, 정, 웨이"
285,"폭발, 공장, 인근, 제르진스크, 사고, 당국, 도시, 시, 건물, 지역"
286,"글, 비판, 대변인, 논란, 헝가리, 민"
287,"미사일, 위협, 장관, 북한, 정, 분석, 발사, 발사체, 종류, 샹그릴라"
288,"화살머리고지, 장관, 프랑스, 프랑스군, 인식표, 발굴, 파, 리, 상병"
289,"면역, 질환, 반응, 몸, 알레르기, 질병, 항원, 이상, 저자, 체계"
290,"난민, 호주, 만, 대표, 파워, 이민, 정부, 정책, 유입, 적극"
291,"자료, 성폭력, 여성, 해당, 담배, 술, 강간, 학교, 원인, 중국"
292,"화재, 차량, 흡기다기관, 교체, 점검, 대, 리콜, 발생, 지난해, 만"
293,"바이러스, 여성, 대구, 확인, 환자, 진드기, 중증열성혈소판감소증후군, 활동, 사망, 야외"
294,"도매, 가락시장, 유통, 법인, 가격, 농민, 농산물, 만, 경매, 시장"
295,"헝가리, 조, 부부장, 장관, 선장, 유리, 공조, 패터슨, 강, 전달"
296,"의원, 강, 총선, 거, 국회, 전략, 기획, 민주당, 미래, 충남"
297,"화장실, 남성, 여성, 변기, 법안, 설치, 대변, 남자, 이상, 소변기"
298,"계약, 특별, 공무원, 공급, 직, 확인서, A씨, 아파트, 입주, 세종"
299,"비트코인, 암호화폐, 투자, 미국, 가격, 증권, 시장, 정부, 입장, 반감기"
300,"증상, 증후군, 아웃, 직장인, 정신건강, 교수, 치료"
301,"부대, 특수부대, 특수, 미군, 미, 임무, 훈련, 미국, 공군, 작전"
302,"대변인, 민, 사고, 헝가리, 세월호, 대통령, 해명, 골든타임, 논란, 지난달"
303,"중국, 배터리, 차, 시장, 전기, 보조금, 현대차, 업체, 올해, 한국"
304,"영어, 미군, 수업, 봉사, 문화, 스미스, 중령, 교육, 서울, 시작"
305,"가족, 부다페스트, 딸, 현지, 사고, 임, 사위, 수색, 소식, 헝가리"
306,"한국, 장성, 식, 캐나다, 당시, 육군, 중장, 단체, 한, 평택"
307,"최, 사업, 아들, 사, 검찰, 계약, 반대, 진술, 최정훈, 주주"
308,"고, 경찰, 시신, 펜션, 지난달, 강, 제주, 남편, 유기, 혐의"
309,"전화, 카페, 서울, 단열, 시, 에어컨, 전기, 볏짚, 공방, 사용"
310,"총장, 직선, 학생, 대학, 교수, 선출, 참여, 정부, 학생들, 국립대"
311,"대표, 시장, 박, 대통령, 황, 박근혜"
312,"사고, 바이킹, 크루즈, 시기, 선장, 승무원, 허블레아니, 추돌, 직후, 모습"
313,"경기도, 사업, 규모, 반도체, 개발, 클러스터, 유치, 노력, 테마, 파크"
314,"구조, 사고, 그, 한국인, 당시, 여성, 물"
315,"그, 헝가리, 사고, 수위, 수색, 구조, 당시, 배, 뒤, 여성"
316,"서비스, 브이, 아르, 이통, 콘텐츠, 사, 가상현실, 스튜디오, 연예인, 엘지유플러스"
317,"아이, 어린이집, 학대, A씨, 혐의, 선고, 음식물"
318,"결제, 이상, 할부, 개월, 항변권, 철회, 요청, 신용카드, 카드, 뒤"
319,"내부거래, 조, 억, 그룹, 액, 비율, 에스케이, 계열사, 매출액, 대비"
320,"정권, 정부, 권력, 민심, 통합, 평가, 법무, 대통령, 사법부, 판사"
321,"장애인, 체육, 회, 만, 고용, 사용, 장려, 금, 감사, 부당"
322,"학생, 휴대전화, 규정, 파마, 염색, 중학교, 교사, 수거, 사용, 금지"
323,"A씨, 놀이, 판사, 의자, 점프, 손해, 주점, 룸, 위, 사고"
324,"퇴직금, 지급, 근로자, 분할, 약정, 법원, 심, 사용자"
325,"유산균, 젤리, 스낵, 건강, 종근당건강, 구미젤리, 간식, 즐거움, 락토조이, 뜻"
326,유튜브
327,유튜브
328,"한국, 비율, 분석, 제도, 의견, 동의, 시험, 능력주의, 성공, 인식"
329,"자소서, 경험, 지원자, 스펙, 자격증, 지원, 전공, 직무, 취업, 설계"
330,"유산균, 젤리, 스낵, 건강, 종근당건강, 구미젤리, 간식, 즐거움, 락토조이, 뜻"
331,"영상, 화면, 사고, 모습, 크루즈, 바이킹, 시기, 헝가리, 유람선, 직후"
332,"고, 경찰, 펜션, 남편, 혐의, A씨, 아들, 시신, 유기, 지난달"
333,"파리, 호텔, 방, 경찰, 주장, 측, 미국, 파악, 네이마르, 여성"
334,"공무원, 돈, 세무, 피고인, 혐의, 기소, 천, 만, 차례, 청탁"
335,"조희팔, 만, 회사, 사기, 조, 돈, 투자자, 중국, 법인, 유사"
336,
337,"무인양품, 후쿠시마, 제품, 방사능, 공장, 수입, 지역, 일본, 산, 플라스틱"
338,
339,"스타트업, 투자금, 회수, 초기, 투자, 달러, 글로벌, 금액, 한국, 서울"
340,"아프리카돼지열병, 북한, 관련, 업계, 지역, 조치, 감염"
341,"안, 성교육, 내용, 여성, 표준, 의원, 학년, 옷차림, 배우자, 교육부"
342,"대구, 고발, 대표, 광주"
343,"부회장, 투자, 참석, 사업장, 경영, 최근, 추진, 글로벌, 회의, 계획"
344,"조, 사장, 계획, 강조, 간, 부회장, 투자, 삼성전자, 삼성, 추진"
345,"보상, 지구, 토지, 사업, 리츠, 주민, 신도시, 지정, 절차, 땅"
346,"학대, 어린이집, 선고, 판사, 혐의, 아동"
347,"사업, 재판, 호, 연정, 구리, 시장, 경기, 판단, 재판부, 선거"
