index,topics
95,"테러, 머리트, 경찰, 칸, 런던브리지, 케임브리지대, 이번, 흉기, 러닝, 투게더"
96,"아마존, 불, 디캐프리오, 브라질, 대통령, 환경, 기부, 열대, 후원, 만"
97,"감축, 탄소, 국제, 지침, 당사국, 총회, 시장, 파리, 협정, 이행"
98,"정책, 청와대, 내년, 군산, 출마, 걸림돌, 지역, 뒤, 이사, 결혼"
99,"중국, 안면, 인식, 기술, 등록, 주민, 사용자, 당국, 신원, 이용"
100,"서비스, 오픈, 뱅킹, 만, 금융, 이용, 은행, 핀테크, 실시, 기관"
101,"노인, 일자리, 내년, 사업, 만, 활동, 참여, 지원, 공익, 소득"
102,"사건, 살균, 제품, 심의, 가습기, 조사, 인체, 절차, 헌법, 공정위"
103,"지원, 팀, 창업, 지역, 청년, 서울, 사업, 경북, 계획, 영월"
104,"적자, 재정, 조, 문재인, 수지, 공무원연금, 연금, 전망, 올해, 흑자"
105,"치료, 광, 음향, 온도, 초음파, 영상, 병변, 측정, 시스템, 부위"
106,"미국, 원유, 량, 통신, 수출, 순수, 출국, 생산량, 러시아, 감산"
107,"쿠우쿠우, 혐의, 경영진, 경찰, 김, 회장, 금품, 조사"
108,"부위, 신체, 접촉, 간, 선고, 교사, 격려, 표현, 피고인, 도"
109,"대표, 황, 단식, 지난달, 당무, 복귀, 당, 한국당, 총선기획단"
110,"비리, 검찰, 이사장, 유, 정치인, 첩보, 단죄"
111,"아동, 음란물, 징역, 한국, 미국, 형, 소지, 사이트, 법정, 최고"
112,"빈집, 활용, 지역, 시설, 점포, 리노베이션, 사업, 재생, 부동산, 기업"
113,"피해, 건, 금융, 기관, 피싱, 사법, 보이스, 주민, 등록, 번호"
114,"국회, 한국당, 정치, 필리버스터, 원내대표, 개혁, 그, 봉쇄, 법안, 법"
115,"국회, 자유한국당, 법안, 법, 필리버스터, 민식이법, 원내대표, 그, 처리, 한국당"
116,"차량, 단속, 등급, 만, 대, 대상, 시, 내년, 공해, 조치"
117,"위원, 자초, 여성, 여성신문, 실수, 심, 판결, 부분, 내용"
118,"수사, 검찰, 시장, 제기, 청장, 보도, 김기현, 의혹, 그, 황"
119,"욕설, 철도, A씨, 호, 차, 승무원, 소란"
120,"국회, 처리, 원내대표, 기자, 법, 간, 민생"
121,"민생법안, 처리, 국회, 법, 여야, 유치원, 포인트, 본회의, 민식이법, 원내대표"
122,"상상, 검찰, 수사, 발견, 사건, 저축은행, 관련"
123,"바이오연료, 생산, 미생물, 유전자, 연구, 결과, 바이오매스, 이용, 바이오, 활용"
124,"대통령, 검찰, 문, 장관, 수사, 개각, 개혁, 주말, 법무부, 청와대"
125,"경찰, 집회, 홍콩, 시위대, 시위, 평화, 후, 충돌, 선거, 전날"
126,"대변인, 김, 의원, 겸, 흑석동, 박지원, 청와대"
127,"수출, 수출액, 반도체, 억, 감소, 증가, 전년, 동기, 대비, 개월"
128,"대변인, 김, 억, 청와대, 겸, 부동산, 흑석동, 투기, 매각, 차액"
129,"국제, 출원, 조사, 특허청, 특허, 만, 해외, 업무, 억, 심사"
130,"국회, 처리, 한국당, 원내대표, 정치, 협상, 필리버스터, 법안, 봉쇄, 안건"
131,"바다, 표범, 동물, 야생, 구조, 사진=도싯, 기금, 뭍, 안락사, 구경"
132,"운행, 등급, 서울, 부과, 녹색교통지역, 동, 차량, 시, 부, 내년"
133,"보도, 울산, 당시, 그, 울산시장, 인사, 허위, 황, 청장, 검찰"
134,"롯데, 할인, 회원, 만, 구매, 계열사, 행사, 천, 제공"
135,"발언, 강, 장관, 제재, 방송, 서울시, 의원, 경화, 진행자, 김"
136,"개월, 사업, 복지부, 노인, 일자리, 참여, 소득"
137,"스타트업, 삼성전자, 제공, 랩, 창업, 과제, 임직원, 기반"
138,"학원, 일요일, 학생들, 공부, 게임, 과외, 상황, 휴무, 제도, 현실"
139,"SK에너지, 선박, 연료, 원유, 설비, 탈황, 황, 유, 황산화물, 만"
140,"도, 영하, 기온, 아침, 비, 서울, 눈, 전국, 강원, 경북"
141,"김, 대변인, 겸, 흑석동, 청와대, 매각, 저, 제"
142,"신체, 접촉, 교사, 부위, 성, 심, 선고, 칭찬, 격려, 표현"
143,"우유, 제품, 그래놀라, 시장, 억, 업계, 시리얼, 음료, 소비자, 지난해"
144,"미스, 우크라이나, 참가, 월드, 측, 영국, 그, 대회, 기준, 우승"
145,"정책, 직위, 과장, 개방, 급, 실, 담당관, 지원, 모집, 공모"
146,"신체, 접촉, 부위, 여중, 교사, 성, 선고, 피고인, 칭찬, 표현"
147,"피해자, 위안부, 문, 의장, 강제, 일본, 징용, 안, 법안, 지급"
148,"대사, 해리스, 의원, 미국, 자리, 비판, 주한, 최근, 여야, 대통령"
149,할아버지
150,"택배, 서비스, 평가, 기업, 등급, 만족도, 수준, 우체국, 년도, 택배사"
151,"한국당, 국회, 처리, 정치, 원내대표, 필리버스터, 그, 협상, 본회의, 법안"
152,"대변인, 김, 저, 매각, 제, 청와대, 흑석동, 문재인, 정부, 부동산"
153,"시위, 홍콩, 중국, 진압, 주민, 경찰, 당국, 화장, 중단, 반대"
154,"무역, 북한, 중국, 품목, 한국, 교역, 일본, 비중, 상대국, 이후"
155,"신체, 부위, 성, 접촉, 격려, 교사, 선고, 피고인, 여중, 추행"
156,"홍콩, 경매, 미술, 시장, 국내, 행사, 억, 김환기, 작품, 서울"
157,"학생, 서울, 이중, 언어, 다문화, 교육청, 교육, 주민, 학교, 남부"
158,"한국당, 처리, 원내대표, 국회, 필리버스터, 정치, 법안, 민생법안, 본회의, 협상"
159,"의원, 원내대표, 국회, 처리, 한국당, 필리버스터, 통과, 선거법, 법안, 본회의"
160,"점박이물범, 탐구, 동아리, 활동, 백령도, 물범, 해양, 학생, 학생들, 인천"
161,"대표, 단식, 황, 한국당, 당무, 청와대, 시작"
162,"민주당, 국회, 민생법안, 필리버스터, 국회법, 민생, 야당, 처리, 한국당, 원내"
163,"단식, 최고위원, 의원, 대표, 오전, 정미경, 신보라, 청와대, 황교안, 김성태"
164,"장애인, 인천, 중구, 지사, 능력"
165,"의원, 만, 유, 벌금, 경선, 전과, 공표, 법원, 확정, 선고"
166,"에이즈, 감염, 주장, 의원, 성소수자, 동성애, 발언, 예방, 인권, 혐오"
167,"씨제이, 회사, 합병, 위반, 손자, 영우, 냉동, 식품, 공정위, 주식"
168,"원내대표, 민식이법, 필리버스터, 신청, 기자"
169,"뇌성마비, 보호, 서울, 시립, 주간, 센터, 과학, 관, 적응, 인"
170,"대변인, 김, 제, 정책, 김의겸, 흑석동, 매각, 그, 결심, 청와대"
171,"합병, 행위, 회사, 위반, 냉동, 식품, CJ제일제당, 주식, 간, 공정거래법"
172,"수출, 조, 감소, 지원, 지난해, 하락, 예상, 내년, 규모, 폭"
173,"피해자, 강제, 동원, 안, 문, 국민, 청원, 해결, 일본, 문희상"
174,"방위비, 분담, 수준, 미국, 의회, 북한, 노력, 한국, 미군, 양국"
175,"회사, 게임, 스포츠, 성취, 직원, 팀, 대리, 팬, 편, 조직"
176,"넬슨, 리포트, 활동, 편집장, 워싱턴, 정보"
177,"위기, 코뿔소, 변화, 회색, 정보, 탐욕, 주식, 투자, 눈, 위험"
178,"기업, 입법, 경제, 법안, 대, 국회, 처리, 법, 개선, 산업"
179,"점검, 사업장, 사고, 개소, 노동자, 발생, 공공, 대, 대상, 안전"
180,"관계, 아이, 남편, 부부, 수정란, 별거, 부인, 출산, 법"
181,"A씨, 경찰, 발견, 오후, 정확, 사망, 원인, 조사, 속리산, 조합"
182,"노동자, 점검, 작업대, 사업장, 곳, 안전, 하청, 사고, 대, 기업"
183,"수사, 청장, 황, 검찰, 시장, 김, 장, 당시, 고발, 김기현"
184,"무역, 북한, 한국, 중국, 품목, 순, 대, 개성공단, 대북제재, 일본"
185,"대변인, 김, 그, 제, 흑석동, 매각, 의원, 겸, 청와대, 저"
186,"직원, 남구, 동장, 임신, 대기, 발령, 광주, 보건, 휴가"
187,"마진, 생산, 만, 저유황유, 제품, 마이너스, 업계, 선박, IMO2020, SK에너지"
188,
189,"시, 서기, 경제협력, 도시, 박남춘, 인천, 왕루밍, 웨이하이, 지방, 체결"
190,"여객, 법, 서비스, 타다, 검찰, 재판, 위반, 대표, 규정, 사업"
191,"테러, 총리, 석방, 제도, 존슨, 대책, 영국, 범죄, 노동당, 법"
192,"주택, 장애인, 지원, 시설, 채, 거주, 독립, 입주, 서울시, 공공임대주택"
193,"민식이법, 여당, 본회의, 필리버스터, 봉쇄, 원내대표, 통과, 정치, 야당, 민생법안"
194,"대표, 인도, 조사, 제인, 가습기, 살균, 시, 저, 조사단, 특조"
195,"필리버스터, 한국당, 처리, 국회, 임시국회, 본회의, 진행, 의원, 개최, 제한"
196,"금융, 교육, 투자, 주식, 조기, 과정, 아들, 이해력, 중요, 지도"
197,"민식이법, 원내대표, 필리버스터, 여당, 국회, 통과, 기자, 법안, 신청, 저희"
198,"마리, 파주, 선, 멧돼지, 차, 울타리, 수색, 추가, 발견, 경기"
199,"민식이법, 한국당, 필리버스터, 법안, 국회, 처리, 비판, 당, 볼모, 민주당"
200,"민식이법, 국회, 정치, 한국당, 원내대표, 본회의, 처리, 민생법안, 여당, 필리버스터"
201,"대한항공, 도서실, 중국, 기증, 꿈, 문화, 시, 학교, 학생들, 행사"
202,"민식이법, 여당, 필리버스터, 본회의, 국회, 통과, 야당, 협상, 원내대표, 그"
203,"경제, 의원, 김, 개혁, 정책, 후보, 선, 관련, 논란, 정의당"
204,"민식이법, 여당, 정치, 국회, 봉쇄, 원내대표, 본회의, 통과, 야당, 합법"
205,"북한, 미국, 도발, 발사, 정찰기, 군사, 대, U-2S, 공군, 협상"
206,"피해자, 징용, 강제, 측, 문, 법안, 위안부, 한, 의장, 발의"
207,"한국당, 정치, 처리, 민식이법, 법안, 민주당, 필리버스터, 국회, 민생, 원내대표"
208,"한국, 분담금, 트럼프, 방위비, 미, 기여, 협상, 상당, 증액, 행정부"
209,
210,
211,"경로, 승객, 인천, 플랫폼, 서비스, 버스, 차량, 정류장, 시범, 운영"
212,법안
213,
214,
215,
216,"원내대표, 한국당, 민주당, 본회의, 국회, 거짓말, 나경원, 이인영, 거부, 책임"
217,"검찰, 설치, 보호, 수사, 역할, 담당관, 대검, 인권, 침해, 센터"
218,"지도자, 시위, 이란, 진압, 사망, 최고, 정부, 유혈, 최소, 야당"
219,"조사, 직원, 혐의, 경찰"
220,"국회, 대, 기업, 처리, 산업, 데이터3법, 입법, 개정안, 경제, 사업"
221,"금융, 회장, 금감원, 재판, 연임, 관련, 우려, 전달, 조, 신한"
222,"평양, 북한, 대사, 트위터, 일상, 트윗, 주재, 건, 서방, 외부"
223,"블랙프라이데이, 쇼핑, 매출, 미국, 억, 달러, 최대, 위, 제품, 인기"
224,"차량, 대, 등급, 서울, 단속, 먼지, 시, 녹색교통지역, 과태료, 만"
225,"과학, 익산, 연구회, 학생들, 교사, 학교, 초, 스팀, 참여, 지난달"
226,"물가, 수준, 한국, 서울, 위, 가운데, 분석, 생활물가지수, 도시, 비교"
227,"법안, 민식이법, 정치, 법, 아이, 엄마, 국회, 통과, 입법, 기자"
228,"집회, 단체, 금지, 보수, 청와대, 시민, 지역, 세월호, 경찰, 달"
229,"당, 기본소득, 기본, 소득, 창당, 청년, 배당, 정치, 무상, 정당"
230,"사업, 삼성, 입찰, 규모, 시스템, 공공, 가격, 차세대, 구축, 평가"
231,"왕, 일본, 토, 여계, 아이코, 공주, 왕위, 왕자, 계승, 찬성"
232,"민식이법, 법안, 통과, 여당, 대상, 본회의, 처리, 제안, 법, 여야"
233,"기업, 포스코"
234,"가게, 백, 선정, 성공, 대"
235,"사회복지, 직장, 사, 괴롭힘, 직장갑질119, 시설, 전문가, 상담, 사례, 노동"
236,"한국당, 원내대표, 처리, 국회, 필리버스터, 법안, 정치, 협상, 봉쇄, 본회의"
237,"민식이법, 원내대표, 필리버스터, 여당, 포인트, 본회의, 야당, 회의, 신청, 제안"
238,"미세, 먼지, 병원, 순천향대, 공기, 질, 관리, 연구, 설치, 건강"
239,"수사, 검찰, 경찰, 사건, 청와대, 하명수사, 국회, 의혹, 논란, 조정안"
240,"사건, 청와대, 백원우, 팀, 농, 단, 국회, 울산, 비리, 지난해"
241,"테러, 시민, 영국, 테러범, 런던, 교도소, 그, 현장, 제압, 칸"
242,"김, 부동산, 대변인, 흑석동, 공개, 자택, 매각, 투기, 공천, 심사"
243,"서울, 생활물가지수, 도시, 뉴욕, 물가, 수준, 도쿄, 주요, 식료품, 의류"
244,"가치, 정의, 창당, 원내대표, 날개, 변혁, 국민, 청년, 공정, 당"
245,"소란, 욕설, 철도, 호, 차, 부산, 승객, 집행, 유예, 열차"
246,"지난달, 대표, 단식, 황, 건강"
247,"위, 의혹, 최근, 총선, 김, 청와대, 금품, 차관, 조사, 경제"
248,"포드, 그, 테러, 용의자, 살해, 런던, 브리지, 시민, 장애, 여성"
249,
250,"탄핵, 트럼프, 대통령, 법사위, 절차, 보고서, 하원, 탄핵소추안, 민주당, 조사"
251,"테러, 이번, 총선, 제도, 정치, 영국, 이용, 런던, 존슨, 총리"
252,"중국, 홍콩, 이탈리아, 유럽, 영국, 수용소, 신장, 위구르, 국가, 요구"
253,"사회복지, 직장, 사, 시설, 괴롭힘, 조사, 발령, 기관, 인사, 부당"
254,"금리, 투자, 주식, 공격, 내년, 수익, 홍콩, 채권, 예금, 미국"
255,"필리버스터, 의원, 한국당, 민주당, 안건, 법, 동의, 신청, 저지, 법안"
256,"단식, 대표, 황, 중단, 그, 시작, 투쟁, 복귀, 대한민국, 최고위원"
257,"경영, 주주, 국민, 지침, 연금, 기업, 행사, 적극, 반대, 십"
258,"투쟁, 단식, 대표, 게이트, 황, 총력, 당무, 처리, 저지, 규명"
259,"대통령, 책, 교수, 문, 김용옥, 권, 통일"
260,"차, 만, 대, 모델, 디자인, 쏘나타, 신형, 세단, 그랜저, 판매"
261,"조사, 사건, 살균제, 가습기, 조사단, 인도, 제인, 대표, 위, 의견서"
262,"필리버스터, 민주당, 의원, 장관, 정치, 과거, 경험, 당시, 조"
263,"수사, 안, 국회, 입법, 설치, 조정, 검찰개혁, 검찰, 사건, 개혁"
264,"산, 금호, 억, 인수, 구주, 가격, 비품, 협상, 재계, 차"
265,"북한, 감시, 발사, 상공, 비행, 한반도, 수행, 미군, 정찰, 대"
266,"보험, 적자, 노인장기요양보험, 조, 보험료, 억, 건강보험, 증가, 올해, 적립금"
267,"노조, 기아차, 박, 회장, 지, 광주, 일자리, 사직, 특보, 노동"
268,"실종, 어린이, 동영상, 소식, 영국, 소셜미디어, 캠페인, 가족, 축구, 영입"
269,"인도, 일본, 공동, 훈련, 회의, 전투기, 태평양, 장관, 전략, 미국"
270,"처리, 한국당, 예산안, 민주당, 필리버스터, 국회, 법안, 신청, 민생, 전략"
271,"대통령, 문, 책, 통일, 남북, 청춘, 권, 교수, 반야심경"
272,"대통령, 책, 문, 남북, 도올, 교수, 반야심경, 통일, 권, 청춘"
273,"협약, 파리, 감축, 총회, 온실가스, 목표, 기후, 기후변화, 탈퇴, 선진국"
274,"칸, 테러, 런던, 포드, 영국, 용의자, 칼, 시민, 발생, 브리지"
275,
276,"수출, 증가, 품목, 물량, 내년, 감소, 회복, 중국, 연속, 개선"
277,"국회, 원내대표, 법안, 한국당, 필리버스터, 민주당, 민생, 처리, 신청, 민식이법"
278,"홍콩, 미국, 인권, 경찰, 집회, 시위, 시위대, 최루탄, 인근, 민주"
279,"기업, 정보, 국회, 법, 법안, 사법, 갈등, 기술, 스타트업, 검찰"
280,"처리, 필리버스터, 패스트트랙, 한국당, 최고위원, 간담회, 민식이법, 법, 민주당, 의사"
281,"가게, 대, 백, 대표, 운영"
282,"쿠우쿠우, 김, 혐의, 경찰, 수사, 국내, 초밥, 뷔페, 경기"
283,"청장, 황, 수사, 검찰, 경찰, 대전, 장, 울산시장, 황운하, 울산지방경찰청"
284,"수출, 반도체, 개월, 이후, 정부, 감소, 내년"
285,"필리버스터, 석, 처리, 안건, 조, 예산안, 여야, 합의, 민주당, 국회법"
286,"A씨, 경찰, 실종, 발견, 조합, 속리산"
287,"수사, 검찰, 청장, 경찰, 황, 명예퇴직, 경찰청, 불가, 출마, 조정"
288,"북한, 탄도미사일, 지난달, 차량, 장비"
289,"뒤, 대, 성폭행, 시신, 피해자, 지난달, 누리꾼"
290,"조사, 제인, 대표, 인도, 본사, 가습기, 살균, 시, 홈페이지, 영국"
291,"금융, 우려, 당국, 금감원, 리스크, 전달, 채용, 재판, 회장, 연임"
292,"파견, 일본, 활동, 호르무즈해협, 해상, 자위대, 결정, 호위함, 방침, 미국"
293,"양국, 수출, 관리, 대화, 한, 급, 일본, 수출규제, 수출관리정책대화, 국장"
294,"처리, 국회, 민생법안, 원내대표, 기자, 민식이법, 정치, 한국당, 포인트, 제안"
295,"트럼프, 영국, 대통령, 존슨, 총리, 선거, 노동당, 미국, 런던, 총선"
296,"책, 대통령, 권, 교수, 문, 남북, 동안, 추천, 반야심경, 통일"
297,"기온, 강수량, 비, 도, 서해, 서울, 경기, 영서, 영동, 울릉/독"
298,"기온, 비, 강수량, 강화도, 동두천, 인천, 서울, 양평, 수원, 이천"
299,"음악, 공정, ‘프로듀스, 시즌, 변호사, 국민, 프로그램, 투표, 확보, 시청자"
300,"부의장, 수석, 대, 암, 기부, 제주, 소아, 죄, 확정, 최근"
301,"미사일, 시험, 러시아, 발사, 지역, 북극, 킨잘, 군, 공중, 소식"
302,"근무, 중소기업, 사, 주, 52시간, 적용, 근로, 기간"
303,"아동, 음란물, 한국, 징역, 소지, 처벌, 선고, 남성, 혐의"
304,"국회, 청와대, 사건, 원내대표, 농, 단, 문, 게이트, 비리, 지난해"
305,"사태, 송환, 대학, 공대, 권리, 요구, 홍콩, 시위, 홍콩인, 정부"
306,"예결위, 예산, 예산안, 증액, 사업, 의원, 억, 여야, 지역, 심사"
307,"억, 정비, 세계일보, (민주당), 비, 의원, 예결위, 예산, 증액, 지역"
308,"억, 만, 예산안, 여야, 대통령비서실, 이유, 주장, 감액, 민주당, 요구"
309,"한반도, 신호, 정찰기, U-2S, 북한, 만, 대, 발사, 미국, 감시"
310,"피해자, 법안, 위안부, 강제, 문, 징용, 발의, 관련, 일본, 지급"
311,"백원우, 농, 단, 사건, 팀, 청와대, 국회, 주장, 인사, 개입"
312,"시장, 경남, 선거, 수사, 한국당, 당시, 후보, 경찰, 청장, 지난해"
313,"회계, 유치원, 법, 교육, 일반, 수정안, 학부모, 자유한국당, 시설, 부담금"
314,"판결문, 무단, 촬영, 사진, 재판, 첨부, 판사, 피해자, 침해, 독립"
315,"의원, 공정, 하태경, 정부, 관계자, 운영위원회, 한국e스포츠협회, 초청, 토론회, 계약"
316,"시장, 회장, 김, 수사, 검찰, 송, 의혹, 선거, 경찰, 제기"
317,"시장, 첩보, 울산, 지역, 검찰, 김, 수사, 청와대, 관련, 하달"
318,"대표, 단식, 황, 농성, 당무, 복귀, 청와대, 시작"
319,"청와대, 첩보, 김, 경찰, 전달, 시장, 관련, 수사, 과정, 김기현"
320,"수사, 검찰, 시장, 그, 제기, 경찰청, 언론, 조사, 김"
321,"경찰, 수사, 검찰, 당시, 김, 보완, 시장, 영장, 신청, 부족"
322,"시민, 아베, 일본, 총리, 정권, 자유, 정치, 선거, 뒤, 개정"
323,"행정관, 천, 청와대, 감찰, 인사, 개입, 검찰, 대선, 캠프, 팀장"
324,"유, 부시장, 의혹, 국정, 조사, 수사, 유재수, 사태, 청와대, 한국당"
325,전화
326,"처리, 한국당, 법, 원내대표, 국회, 필리버스터, 봉쇄, 패스트트랙, ‘4+1, 공조"
