index,topics
39,"A씨, 사고, 운전, 혐의, 경찰, 적용, 당시, 술, 음주, 위험"
40,"세계, 한국, 중국, 발주, 새해, 위, 량, 만, 현대중공업, 목표"
41,"A씨, 혐의, 청주, 피해자"
42,"러시아, 정부, 임시정부, 최재형, 곳, 연해주, 그, 독립, 고려인, 한인"
43,"쌍용차, 해고자, 복직, 채용, 지난해, 사태, 추가, 노조"
44,"퍼시스, 회장, 그룹, 가구, 손, 승진, 경영, 부사장, 상무이사"
45,"분양, 만, 호, 지역, 주택, 해소"
46,"청소년, 재단, 강연"
47,"대통령, 남북, 정상, 김대중, 평양, 노무현, 회담, 평화, 북한, 한반도"
48,"감기, 만, 돌림, 전염병, 목숨, 아무개, 살"
49,"업종, 기업, 조사, 한국생산성본부, 호텔, 위, 차지, 전년, 대비, 고객"
50,"6개월, 이마트, 등심, 동결, 등급, 상승, 한우, 가격, 간, 숙성"
51,"물가, 소비자, 상승, 통계청, 발표, 연간, 동향"
52,프로판
53,"가구, 분양, 단지, 만, 층, 물량, 이달, 일반, 동, 전용"
54,"연구자, 예산, 지난해, 투자, 지원, 억, 기술, 분야, 조, R&D"
55,"쌀, 값, 쌀값, 폭등, 지난해, 일본, 소동, 판매소, 순사, 경찰"
56,"구, A씨"
57,"삼성, 노조, 어용, 설립, 에버랜드, 와해, 검찰, 수사, 해고, 공작"
58,
59,"즉시항고, 결정, 헌재, 법, 헌법, 형사, 재판, 기간, 법률, 재판관"
60,"성, 대통령, 테, 추행, 두테르, 가정부"
61,
62,"편의점, 상품, 매장, 수퍼마켓, 매출, 증가, 지역, 구매, 해, 지원"
63,"대통령, 산행, 지난해, 새해, 문, 복, 양, 의인"
64,"정부, 최저, 임금, 의견, 정책, 단축, 확대, 기업"
65,"병원, 노사"
66,"도, 영하, 분, 제주도, 곳, 전국, 전라, 오늘, 해돋이, 예상"
67,"한우, 가격, 등급, 이마트, 만, 숙성, 센터"
68,"대통령, 국회, 사찰, 민간인, 운영, 위, 출석, 정치, 공세, 의혹"
69,"신년사, 위원장, 김, 북, 미, 지난해, 남북, 메시지, 북한, 미국"
70,"매출, 용품, 다이어트, 스포츠, 증가, 건강, 기간, 대비, 식품"
71,"의원, 본부장, 김, 새누리당, 환경부, 블랙리스트, 비례대표, 수석, 피해자, 공개"
72,"지능, 안전, 전투, 인공, 연구, 발전, 준비, 운영, 처, 창설"
73,"벤처, 기업, 대표, 회사, 박사, 미국, 인재, 스톡, 옵션, 제도"
74,"중계사, 진흥원, 전환, 중계, 손말이음센터, 고용, 사, 직, 케이티씨에스, 정규직"
75,"슈, 도박, 혐의, 임효성, 구속, 기소, 부부, 별거"
76,"미군, 철수, 주한, 대통령, 트럼프, 미, 방위비, 켈리, 비서실장, 한"
77,"사고, 차, A씨"
78,"평화, 정부, 3·1운동, 남북, 경제, 분단, 역사, 사업, 시민, 의미"
79,"기술, 군사, 중국, 지능, 중국군, 응용, 미국, 영역, 전쟁, 개발"
80,"경제정책, 대통령, 문, 개혁, 경제, 성과, 요구, 프레임, 청와대, 색깔"
81,"사장, 정부, 국채, 기재부, 발행, 당시, 상환, 청와대, 기재, 부"
82,"배우, 컨소시엄, 법정, 관리, 신청, 영애, 관계자, 뜻, 재단, 병원"
83,"시민, 보험, 사고, 시민안전보험, 가입, 재난, 피해, 살, 이상, 장애"
84,"대통령, 문, 지지, 트럼프, 지지율, 유지, 취임, 길, 미국, 정치"
85,"도시, 남양주, 만, 추진, 왕숙, 계획, 그, 주민, 남양주시, 기"
86,"영국, 무기, 아르헨티나, 전투, 세상, 전쟁, 포클랜, 드, 공중전, 전투기"
87,"버스, 투어, 용산, 기지, 용산기지, 미군, 회, 시민"
88,"수사관, 김, 의혹, 청와대, 블랙리스트, 의원, 제기, 민간인, 사찰, 국회"
89,"폭행, 병원, 흉기, 경찰, 진료실, 건, 의사, 환자, 응급실, A씨"
90,남북
91,"음주, 운전, 뺑소니, 의정부, 사고, 승자, 모의, 자리, 동, 구속"
92,"비례대표, 대표, 의원, 대, 정당, 국회, 정치, 표결, 경향, 공천"
93,"비닐, 사용, 봉지, 활용, 환경부, 비닐봉지, 대형마트, 슈퍼마켓, 회, 금지"
94,"김, 실장, 조, 수석, 수사관, 임, 정부, 비위, 의원, 의혹"
95,"재개, 금강산, 관광"
96,"대통령, 실장, 임, 청와대, 교체, 개편, 비서실장, 방, 수석, 가능성"
97,"의원, 자유한국당, 조국, 청와대, 이날, 김, 민정수석, 국회, 웃음, 거"
98,"미국, 핵, 신년사, 김, 위원장, 관계"
99,"중국, 개혁, 개방, 미국, 대, 정책, 그, 이데올로기, 정부, 경제"
100,"친서, 대통령, 청와대, 문, 당부, 국민, 직원, 성과, 개혁, 오찬"
101,"조, 수석, 의원, 한국당, 운영, 위, 민정수석, 여야, 질의, 국회"
102,"경제, 의지, 협상, 조선반도, 평화, 핵, 미국, 북, 관계, 국가"
103,"공무원, 임금, 인상, 급여, 트럼프, 대통령, 미"
104,"국회, 상임, 고문, 정부, 김, 대통령, 정치, 당, 여론, 차"
105,"김, 위원장, 신년사, 발표, 모습"
106,"남양주, 종, 종식, 남양주시, 시민"
107,"억, 달러, 비용, 한국, 트럼프, 대통령, 미군, 주한, 주둔, 미국"
108,
109,"아동, 만, 지급, 신청, 수당, 소득, 기초연금, 재산, 하위, 가구"
110,"임금, 최저, 시행령, 법, 기업, 소상공인, 주휴수당, 인상, 재계, 전반"
111,"핵, 신고, 미, 북한, 한, 검증, 비핵화, 뒤, 소식통, 로드맵"
112,"금리, 연체, 대출, 은행, 전달, 포인트, 상승, 국내, 중소기업, 가계"
113,"정치, 조, 수석, 의원, 원내대표"
114,"대통령, 실장, 비서실장, 청와대, 임, 인사, 문, 정부, 임기, 쇄신"
115,"임금, 최저, 경영, 포함, 주휴수당, 폐지, 고용, 부, 정부, 수정안"
116,
117,"흑인, 백인, 소방관, 호텔, 여성, 신고, 조사, 청년, 미국, 인종차별"
118,"평가, 점수, 정부, 등급, 교육부, 발표, 지표, 노력, 대학, 성적표"
119,"발행, 조, 청와대, 사무관, 기재, 부, 사장, 주장, 적자국채, 교체"
120,"여수, A씨"
121,"임금, 주휴수당, 체계, 최저, 정부, 입장, 법, 문, 기업, 시행령"
122,"의원, 임, 실장, 국회, 야당"
123,"교육, 학교, 학년, 학생들, 당국, 현장, 자격시험, 졸업, 질서"
124,"산업, 정책, 정부, 평가, 전체, 경제, 경쟁력, 기자, 전문가, 반면"
125,"관계, 중국, 시, 주석, 양국, 발전, 수교, 주년, 대통령, 축전"
126,"만, 경제, 새해, 전망, 금리, 소비, 응답자, 경기, 하강, 예상"
127,"경제, 산업, 교수, 한국, 기업, 규제, 정부, 국제, 투자, 금융"
128,"만, 공무원, 새해, 보수, 수당, 억, 인상, 급, 호봉, 위험"
129,"곳, 일출, 대통령, 문"
130,"의원, 민간인, 사찰, 청와대, 한국당, 논란, 조목, 미꾸라지, 의혹, 특감반"
131,"기재, 부, 기재부, 상환, 적자국채, 지시, 증거, 사장, 사무관, 발행"
132,"인상, 기업, 채용, 경제, 임금, 올해, 경영, 정책, 새해, 이상"
133,"대통령, 청와대, 문, 국회, 출석, 국민, 민정수석, 대표, 간, 오찬"
134,"신년사, 김, 위원장, 회담, 소파, 발표, 미, 북, 정상, 미국"
135,"총리, 아베, 일본, 외교, 정상, 러시아, 신년사, 전후, 결산, 회담"
136,"청와대, 국채, 발행, 사무관, 적자, 신, 그, 추가, 정권, 주장"
137,"미국, 위원장, 김, 신년사, 북한, 트럼프, 대통령, 제재, 요구, 미"
138,"사장, 서울, 신문, 청와대, 서울신문, 교체, 후보, 신, 주장, 주주"
139,"대, 이유, 제안, 안전, 면접, 청년, 채용, 여, 정책, 설치"
140,"규제, 기업, 한국, 스타트업, 버스, 서비스"
141,"기업, 대안, 채용, 이유, 면접, 안전, 검토, 대, 제안, 요청"
142,"경제, 대통령, 문, 청산, 발휘, 평가, 위기, 대한민국, 미, 기대"
143,"경기, 투자, 둔화, 미국, 중국, 기업, 실적, 주가, 시장, 가능성"
144,"트윗, 전략, 미국, 폭탄, 미군, 사령부"
145,"임금, 최저, 만, 시행령, 주휴수당, 개정, 위반, 주, 정부, 상여금"
146,"기업, 넷플릭스, 동남아, 시장, 글로벌, 동영상, 말레이시아, 쿠알라룸푸르, 방"
147,"임금, 주휴수당, 최저, 기업, 소상공인, 서울, 정부, 시행령, 개정안, 인상"
148,"위원장, 신년사, 김, 집무실, 정상, 이날, 발표, 회담, 형식, 모습"
149,"경제정책, 정책, 응답, 최저, 임금, 인상, 만, 필요, 정부, 대통령"
150,"서비스, 업체, 수리, 인력, 기사, 연결, 만"
151,"지지자, 답, 정책, 민주당, 경제정책, 기조, 문재인, 대통령, 소득주도성장, 유지"
152,"병원, 노조, 파업, 인력, 의료, 길, 충원, 노사, 개선, 임금"
153,
154,"국민, 자유한국당, 정부, 개혁, 희망, 김, 위원장, 이날, 서울, 강조"
155,
156,"평가, 긍정, 부정, 중도, 지난해, 진보, 대, 대선, 능력, 국민"
157,"말레이시아, 창업, 정부, 스타트업, 규제, 업체, 랩, 지원, 서비스, 제프리"
158,"사이트, 불법촬영, 총여, 사칭, 해당, 확인, 사건, 입장, 문, 위반"
159,"외교, 선거, 총리, 올해, 일본, 참의원, 회의, 그"
160,"위원장, 서울, 반대, 조치, 답방, 방문, 대, 핵, 의견, 찬성"
161,"의혹, 청와대, 민간인, 사찰"
162,"버스, 콜, 택시, 규제, 사업, 정부, 운행, 사업자, 서비스, 콜버스"
163,"김, 위원장, 대통령, 신년사, 친서, 간, 정부, 미, 의지, 미국"
164,"생활, 임금, 생활임금, 대덕구, 도입, 노동자"
165,"내전, 이스라엘, 중동, 트럼프, 미국, 대통령, 시리아, 무장, 우려, 살"
166,
167,"유럽, 러시아, 관계, 영국, 브렉시트, 탈퇴, 미국, 지난해, 강화"
168,"장, 해고, 의사, 피트니스센터, 부당, 판단, 트레이너"
169,"톈안먼, 주목, 올해, 탈퇴, 수교, 사건, 중국, 미국, 미, 주년"
170,"기재부, 사무관, 청와대, 주장, 신, 차관, 국채, 발행, 취소, 적자국채"
171,"사드, 훈련, 포대, 성주, 기지, 요격, 미사일, 미, 육군, 지난해"
172,"장애인, 대표, 비하, 논란, 정신"
173,"채무, 비율, 발행, 국가, 국채, 사무관, 내용, 추가, 차관보, 지시"
174,"트럼프, 대통령, 민주당, 의원, 국경, 워런, 장벽, 법안, 상원, 대선"
175,"슈퍼마켓, 규제, 종이, 소비자, 봉투, 비닐, 대형마트, 사용, 활용, 편의점"
176,"경제, 시장, 권력, 현장, 대통령, 정부, 집권, 출신, 의회, 관료"
177,"비닐, 봉투, 사용, 대, 환경부, 만"
178,"양천구, 행사, 동"
179,"3·1운동, 유관순, 결의안, 뉴욕한인회, 의원, 뉴욕주, 날, 한인"
180,"연금, 지급, 군인, 개정안, 절반, 내용, 수사, 유보"
181,"영상, 유튜브, 주장, 사무관, 뉴스, 위원장, 편집, 여, 만, 기능"
182,"경기, 메이웨더, 일본, 나스카, 나스카와, 복싱, 분, 미국, 라운드, 대결"
183,"주년, 중국, 천안문, 올해, 기념일, 수교, 외교, 봉기, 베이징, 운동"
184,"진흥원, 노조, 전환, 황, 측, 면접, 탈락, 전형, 손말이음센터, 차"
185,"사무관, 국채, 발행, 청와대, 주장, 기재부, 적자국채, 증거, 사장, 관련"
186,"교수, 임, 환자, 프로그램, 건강, 개발, 우울증, 의사, 강북삼성병원, 정신"
187,"제도, 선임, 기술, 특허, 지원, 특허청, 지식, 재산, 시행, 기업"
188,"연구자, 정부, 관계자, 징계, 참가, 학회, 교육부, 대학, 수위, 부실"
189,"공시가격, 주택, 걱정, 보유, 세, 억, 반영, 단독주택, 천만, 실거래가"
190,"이사장, 혐의, 운전기사, 직원, 기소"
191,"고용, 해고, 진흥원, 중계사, 전환, 노동자, 중계"
192,"항소, 법무부, 장, 면직, 지검, 사건, 판결, 국장, 취소, 인사"
193,"정부, 쌍용차, 해고자, 복직, 만, 요구, 난민, 바다, 악마, 상황"
194,"대통령, 문, 소통, 민주당, 협력, 대표, 국민, 오찬, 독대, 당·정·청"
195,"의사, 흉기, 박, 대, 병원, 체포, 진료, 경찰"
196,"대통령, 트럼프, 강조, 중국, 독일, 러시아, 미국, 뒤, 지난해, 세계"
197,"독립, 김, 법원, 재판, 대법원장"
198,"도, 영하, 기온, 날씨, 아침"
199,"레이더, 항공기, 일본, 조준, 사격통제, 빔, STIR-180, 최근, 공방, 관계"
200,"A씨, 회사, 해직, 처분, 판단, 해고, 성, 거래처, 발언, 부당"
201,"개인, 정보, 지난해, 소청, 교사, 글, 국민신문고, 승진, 경찰, 교직원"
202,"비닐, 봉투, 회, 금지, 활용, 제공, 곳, 사용"
203,"요금, 인상, 지난해, 음악, 서비스, 창작자, 곡, 다운로드, 상품, 음원"
204,"기술, 5G, 전시, 이번, 전자, 자동차, 최대, 전시회, 가전, 대부분"
205,"수출, 달러, 반도체, 무역, 억, 지난해, 증가, 천만, 한국, 조"
206,"유시민, 정치, 그, 거, 방송, 의원, 대중, 당, 출마, 실제"
207,"경기, 투자, 시장, 성장, 가능성, 테마, 주가, 기업, 실적, 주식"
208,"상승, 물가, 가격, 유류, 인하, 개월, 소비자, 농산물, 폭, 하락"
209,A씨
210,"대표, 송, 폭행, 혐의, 아내, 위협, 선고"
211,"핵, 협상, 김, 위원장, 간, 남북, 북-, 미, 적극, 미국"
212,"기준, 시가, 건물, 오피스텔, 서울, 만, 고시, 적용, 상가, 양도"
213,"한국, 남, 투자, 나라, 조, 지디피, 건설, 국내, 효율, 생산"
214,"법원, 검찰, 수사, 재판, 땅, 서초동, 나라, 꼴, 걱정, 징역"
215,"위, 올해, 카카오톡, 이용자, 뉴스"
216,"행사, 장, 외상, 올해, 경기도, 국내, 센터, 폐쇄, 민원, 교수"
217,"박, 의사, 흉기, 서울, 병원, 진료, 상담, 경찰"
218,"브렉시트, 영국, 나라, 경제, 지역, 소동, 국민투표, 이후, 민주주의, 위기"
219,"경제, 성장, 소득, 혁신, 일자리, 중소기업, 분배, 출산, 정책, 인구"
220,"실장, 김, 교장, 학교, 청람, 행정, 예산, 집행, 강진, 편지"
221,"만, 청년, 지급, 지원, 경기도, 경기, 지역화폐, 세, 교복, 신고"
222,"예상, 올해, 지난해, 반도체, 산업, 부진, 수출, 자동차, 국내, 실적"
223,"시, 분, 오전"
224,"마일리지, 마일리, 소멸, 지, 유효, 기간, 적립, 항공사"
225,"중국, 우주, 미국, 탐사, 달, 경쟁, 계획, 뒷면, 창, 호"
226,"계열사, 계약, 농가, 병아리, 계약서, 가격, 가축, 의원, 축산, 계열"
227,"한국, 라오스, 학생들, 한국어, 인사, 기술, 대학, 센터, 문화"
228,"일본, 총리, 아베, 개헌"
229,"부장, 수석, 금융, 제이티비시, 국장, 부행장, 중앙, 중앙일보, 부국장, 박"
230,"담, 대통령, 오바마, 부부, 저택, 국경, 장벽, 미국, 트럼프, 필요"
231,"교섭, 쪽, 회사, 진행, 지난달, 노조, 차, 농성, 굴뚝, 공개"
232,"평화, 인민, 경제, 발전, 지난해, 사회주의, 강화, 북한, 화해, 마련"
233,"연동, 비례대표, 여야, 선거, 제도, 대, 당, 의석, 의원, 합의"
234,"당, 개혁, 대표, 길, 승리, 총선, 경제, 국민, 자유한국당, 다짐"
235,"인민, 경제, 발전, 당, 사회주의, 평화, 건설, 나라, 국가, 관계"
236,"대통령, 통화, 3·1운동, 임시정부, 수립, 주년, 문, 지난해"
237,"비닐, 봉투, 사용, 대, 환경부, 만"
238,"남성, 가족"
239,"금강산, 관광, 개성공단, 재개, 제재, 북한, 강조, 조건, 김, 위원장"
240,"핵, 미국, 북한, 북-, 미, 김, 신년사, 협상, 위원장, 의지"
241,"방, 김정은, 신년사, 발표, 김정, 의원, 답, 북미정상회담, 위원장, 금강산"
242,"올해, 시행, 인상, 법, 회, 상여금, 비닐, 자동차, 임금, 최저"
243,"경제, 신년사, 위원장, 김, 북한, 오전, 건설, 개혁, 김정, 집무실"
244,"운영, 위, 해소, 자유한국당, 국정, 조사, 의혹, 특검, 요구, 특감반"
245,"발행, 적자국채, 조, 사무관, 채무, 돈, 분, 기재, 부, 차관보"
246,"임금, 만, 최저, 산입, 범위, 상여금, 복리후생비, 기본급, 노동자, 인상"
247,"한반도, 완전, 핵, 남북관계, 발전"
248,"의도, 핵, 미국, 국가, 그, 북한, 평화, 나라, 김정은, 상대방"
249,"협상, 김, 위원장, 군사, 한반도, 평화체제, 구축, 다자, 미, 핵"
250,"대표, 의원, 당, 개편, 평화, 정치, 인사, 정계, 민주, 규합"
251,"나이, 만, 살, 떡국, 사용, 한국식, 통일, 교수, 해, 문화"
252,"원자력, 안건, 국제, 총회, 기술, 안전, 의장, 이사회, 당시, 이사"
253,"국회, 정권, 운영, 그, 조, 수석, 원내대표, 사찰, 청와대"
254,"핵, 선언, 대통령, 위원장, 동결, 트럼프, 단계, 의원, 김정은"
255,"장관, 대통령, 매, 티스, 미국, 편지, 트럼프, 매티, 링컨, 그"
256,"워마드, 해, 하태경, 의원, 여성"
257,"박사, 황, 억, 기증, 시신, 장학, 재단, 아주대, 기부, 증여세"
258,"의원, 대선, 대통령, 상원, 출마, 워런, 미국, 트럼프, 그, 차기"
259,정책
260,"공군, 국방, 출신, 국방부, 신임, 정책실장, 실장, 부장"
261,"도시, 아메바, 경로, 중국, 밀레니엄, 외판원, 발전, 인간"
262,"워마드, 글, 의원, 미래, 당, 하태경, 이준석, 하"
263,"주석, 시, 지난해, 사진, 개혁, 중국, 메시지, 신년사, 미국, 주권"
264,"신경, 항암제, 세포, 치료, 암, 기능, 후, 미세아교세포, 항암, 연구진"
265,"대통령, 트럼프, 편지, 그, 장관, 링컨"
266,"바이든, 초, 이미지, 흑인, 유권자, 트럼프, 결정, 상원, 의원, 그"
267,"바오바브나무, 셧다운, 국립공원, 나무, 기후변화, 아프리카, 훼손, 환경, 남부, 식물"
268,"금연, 건강, 습관, 다이어트, 검진, 질환, 질병, 요법, 결심, 흡연"
269,"대표, 한국당, 참배, 지도부"
270,"증시, 지난해, 미국, 전망, 지수, 예상, 변수, 선, 국내, 코스피"
271,"폐, 증상, 기능, 담배, 사망, 만성, 기침, 원인, 기관지, 미세"
272,"연구, 경조사, 만, 가구, 비, 지출, 수입, 결혼식, 장례식, 안내"
273,"회견, 대통령, 청와대, 문, 핵, 국민, 신년, 핵심, 평화, 미"
274,"수술, 비만, 보험, 이상, 만, 체중, 건강, 적용, 후, 합병증"
275,"사찰, 의혹, 국회, 청와대, 수사관, 민정수석, 출석, 정부, 민간인, 민간"
276,"광대, 종이, 상자"
277,"이식, 국내, 해결, 실명, 시작, 방법, 정부, 좌초, 위기, 승인"
278,"북, 외국인, 학교, 안산시, 민, 주민, 다문화, 교장, 한국, 남한"
279,"일간지, 대, 뉴스, 국내외, 선정, 새해, 정상, 회담, 북"
280,"산업혁명, 산업, 차, 증가, 정부, 노동자, 고용, 만, 일자리, 실업"
281,"경제, 정책, 기업, 정부, 북한, 대통령, 현실, 미국, 국정, 균형"
282,"시장, 추진, 박, 시민, 인천, 사업, 연결, 교류, 강조, 관련"
283,"공무원, 보수, 인상, 개월, 억, 만"
284,"경기, 금리, 금융, 미국, 하나금융경영연구소, 산업, 기업, 단기, 수익"
285,"지진, 소송, 포항, 연구, 시민, 지열, 공동, 단, 단체, 정부"
286,"핵, 북한, 중국, 미국, 미, 북, 한반도, 신뢰, 단계, 협상"
287,"미, 핵, 북한, 협상, 북, 미국, 정상, 대통령, 대화, 회담"
288,"의혹, 청와대, 회의, 수사관, 김, 조, 의원, 여야, 폭로, 사찰"
289,"청와대, 사장, 기재부, 발행, 국채, 주장, 내용, 신, 주주, 교체"
290,"냉소, 노무현, 지지율, 정권, 정치, 지지, 책임, 나라, 공직, 폭로"
291,"청소년, 희망, 대상, 지원"
292,"청소년, 프로그램, 강연"
293,"위원장, 김, 신년사, 관계, 협상"
294,"지역, 쌀, 현대오일뱅크, 수매, 서산"
295,"복직, 쌍용차, 노동자, 일터, 남편, 지부장, 파업"
296,"굴뚝, 농성, 스타플렉스, 시작, 고용, 측, 파인텍, 단체협약, 업체, 회사"
297,"연탄, 가격, 인상, 의회, 전국, 철회, 은행, 정부, 시위, 대표"
298,"연탄, 은행, 시위"
299,"실장, 개편, 대통령, 인사, 차기, 위원장, 청와대, 임, 교체, 전망"
300,"보조금, 어린이집, 채용, 원고, 보육, 딸, A씨, 친인척, 도우미, 처분"
301,"촌, 고창군, 상태, 동상, 유지, 철거, 여론조사, 결과, 공론"
302,"관광객, 베네치아, 유로, 호텔, 만, 도시, 입장료, 당국, 징수"
303,"김, 위원장, 신년사, 핵, 북한, 미국, 메시지, 트럼프, 상당, 대통령"
304,"이후, 청사, 김구, 프랑스, 혁명가, 독립운동가들, 후, 그, 이동휘, 계열"
305,"주휴수당, 법, 개정안, 인상, 임금, 최저, 시행령, 소상공인, 포함, 히"
306,"식약처, 처, 섭취, 임산부, 주의, 사항, 글루코사민, 확인, 거, 자일리톨"
307,"조직, 운영, 사장, 수익, 글로벌, 준비, 만, 환경"
308,"선고, 사건, 혐의, 재판, 청와대, 징역, 심, 항소심, 국정원, 공무원"
309,"김, 위원장, 친서, 방, 전달, 핵, 북한, 청와대, 미, 의지"
310,"대통령, 문, 지난해, 분, 남산, 새해, 양"
311,"지원, 히, 창업, 창업자, 최고, 경영자, 인터넷, 달러, 조, 가능"
312,"도둑, 화장, 돈, 여성, 여유, 영상, 시작"
313,"만, 간, 논문, 누적, 경조사, 지출, 수입, 분석, 가구, 결과"
314,"대통령, 트럼프, 시리아, 철군, 의원, 그레이엄, 백악관, 그, 트위터, 미군"
315,"양국, 협력, 정상, 푸틴, 대통령, 관계, 시, 주석, 러시아, 새해"
316,"노조, 혐의, 와해, 삼성, 에버랜드, 재판, 측, 부사장, 삼성전자서비스, 어용"
317,"봉투, 비닐, 대형마트, 사용, 편의점, 규제, 활용, 종이, 소비자, 슈퍼마켓"
318,"기업, 다양, 세계, 활용, 과거, 내부, 데이터, 특성, 고위, 성"
319,"폭로, 사무관, 청와대, 신, 국가, 당"
320,"임금, 최저, 만, 지원, 인상, 영향, 기준, 산입, 포함, 인"
321,"기업, 새해, 청년, 취업, 경제, 채용, 대학, 장, 곳, 대"
322,"사무관, 기재부, 청와대, 주장, 신, 국채, 발행, 취소, 적자국채, 차관"
323,"부채, 신흥, 국, 기업, 조, 등급, 금융, 달러, 중국, 글로벌"
324,"장관, 홍, 중소기업, 기업, 이상, 스마트공장, 전통, 시장, 최근, 지역"
325,"연금, 개혁, 대통령, 국민, 노무현, 노, 길, 바보, 지지, 미래"
326,"민정수석, 조, 수석, 민간인, 사찰, 의혹, 국회, 출석, 운영, 위"
327,"임금, 최저, 정부, 주휴수당, 근로시간, 만, 기본급, 재계, 법정, 주"
328,"연가, 휴가, 사용, 공무원, 정부, 부처, 보상비, 급, ‘워라밸, 일수"
329,"난민, 영국, 브렉시트, 정부, 칼레, 협상, 보트, 밀입국, 이란, 프랑스"
330,"A씨, 해고, 판단, 트레이너, 직원, 의사, 피트니스센터, 부당, 퇴직, 재판부"
331,"병원, 공공, 울산, 연구, 울산시, 건립, 용역, 설립, 조사, 촉구"
332,"검정고시, 수수료, 고졸, 교육청, 올해, 면제, 응시, 서울, 다.서울, 징수"
333,"대통령, 국민, 문, 청와대, 분, 당, 노동, 경제, 오찬, 올해"
334,"환자, 응급실, 의사, 사건, 폭행, 발생, 의료진, 병원, 외래, 진료"
335,"제품, 롬, 물, 전기, 기존, 세탁, 용량"
336,"인민, 경제, 당, 발전, 사회주의, 건설, 나라, 국가, 평화, 생산"
337,"아마존, 서비스, 홀푸드, 지역, 미국, 홀, 지점, 계획, 시스템, 주"
338,"두꺼비, 뱀, 비단, 영상, 수수, 떼, 모습"
339,"대만, 만, 관광객, 중국인, 관광, 중국, 최대, 숫자, 기록, 한국"
340,"평화, 경제, 남측, 압박, 관계, 핵, 의지, 강조, 국제사회, 북"
341,"대변인, 화이트, 직원, 국방부, 부하, 입양"
342,"병원, 제일, 삼성, 이영애, 국내, 설립자, 경영"
343,"양, 웹하드, 업체, 폭행, 재판, 혐의, 위반, 검찰, 범죄"
344,"의원, 돼지, 띠, 당, 대표, 최근, 해, 정치인, 한국당, 법"
345,"강아지, 주사, 수의사, 발, 리트리버, 영상, 뽀뽀"
346,"대통령, 의인, 오전, 시, 산행, 문, 양, 지난해, 임, 실장"
347,"위생, 용품, 청소년, 사업, 지원, 운영, 여성"
348,"국채, 사무관, 발행, 청와대, 기재, 부, 적자, 관련, 차관보, 대화"
349,"장, 해고, 관장, 트레이너, 근무, 헬스장, 사직, 통지서, 판단, 거"
