index,topics
0,"합의, 대표, 이행, 미국, 회담, 관세, 환율, 무역, 차례, 그"
1,"벨기에, 정부, 시민, 법원, 여성, 송환, 판결, 박탈, 자녀, 상고"
2,"대통령, 원조, 미국, 유엔, 러시아, 초안, 대선, 물품, 사태"
3,"총기, 법안, 통과, 민주당, 신원, 조회, 미, 하원, 이후, 만"
4,"장벽, 시제품, 국경, 설치, 만, 철거, 주, 제작, 조건, 억"
5,"세액, 공제, 저축, 연금, 발행, 어음, 가입, 가능, 혜택, 상품"
6,"대표, 황, 당, 국회, 차, 총리, 질문, 답"
7,"통상교섭본부장, 김, 본부장, 차장, 통상, 미, 청와대, 대통령, 남북, 한"
8,"재산, 땅, 세곡동, 소유, 민규식, 친일반민족행위, 민영휘, 유, 소송, 파"
9,"대통령, 트럼프, 북한, 정상, 회담, 핵시설, 제재, 핵, 해제, 영변"
10,"북한, 합의, 회담, 핵, 제재, 대통령, 김, 위원장, 미국, 트럼프"
11,"트럼프, 미국, 대통령, 합의, 북한, 협상, 결과, 결렬, 요구, 기자"
12,"중국, 북한, 제재, 미국, 대북, 입장, 상황, 정부, 히, 한국"
13,"협상, 북, 미, 정상, 회담, 간극, 결렬, 재개, 핵, 트럼프"
14,"회담, 북한, 미, 미국, 납치, 간, 강조, 핵, 대화, 총리"
15,"회장, 중기중앙회, 김, 당선, 투표, 중소기업, 장, 표, 중소, 기업"
16,"민주당, 북, 회담, 기자, 당, 회견, 대표, 미, 트럼프, 대통령"
17,"열차, 가능, 산업, 차량, 각종, 건설, 나라, 신뢰, 개통, 이후"
18,"애경산업, 검찰, 관련, 가습기살균제, 자료, 압수, 수색, 수사, 대표, 임원"
19,"북한, 추진, 조업, 사업, 공동, 강원도, 어선, 수역, 남북, 억"
20,"건면, 만, 시장, 풀무원, 라면, 배, 성장, 출시, 판매, 감"
21,"인도, 삼성전자, 시장, 만, 판매, 업체, 제품, 중국, 가격, 샤오미"
22,"공사, 저장, 규모, 건설, 원유비축기지, 지하, 원유, 세계, 최대, 프로젝트"
23,"필지, 공급, 만, 사업, 용지, 경쟁, 참여, 공공, 물량, 지역"
24,"경찰, 의혹, 승리, 마약, 조사, 버닝썬, 강, 서울, 클럽, ‘버닝썬"
25,"특검, 법, 헌법, 최, 결정, 헌재, 추천"
26,"경찰, 순경, 경찰관, 졸업, (29), 신임"
27,"기준, 금리, 시장, 경제, 둔화, 금융, 결정, 동결, 증가세, 통화정책"
28,"3·1운동, 독립선언서, 공무원, 수험, 주년, 시험, 기미, 강사, 급, 올해"
29,"북, 회담, 미, 급락, 정상, 지수, 주, 선, 관련, 거래"
30,"후보, 추천, 행장, 사장, 임원, 그룹, 하나금융, 신임, 위, 차기"
31,"어린이집, 보육, 국공립, 이상, 설치, 상시, 이하, 교사, 만, 근로자"
32,"트럼프, 대통령, 코언, 폭로, 청문회, 회담, 관련, 거짓말, 정상, 대선"
33,"북한, 회담, 제재, 하노이, 김, 위원장, 트럼프, 대통령, 베트남, 정상"
34,"회담, 분, 시, 트럼프, 대통령, 김, 위원장, 장, 호텔, 기자"
35,"회담, 차, 정상, 트럼프, 대통령, 베트남, 호텔, 분, 뒤"
36,"회담, 정상, 볼턴, 확대, 보좌관, 북한, 차, 트럼프, 대통령, 참석"
37,"북한, 시설, 우라늄, 농축시설, 곳, 외, 확인, 트럼프, 대통령, 미"
38,"전동휠체어, 보행, 차도, 사망, 영도구, 동삼동, 교통, 설치, 폭, 인도"
39,"3·1운동, 민족, 날, 세계, 마네, ᆯ라, 교수, 자결, 삼, 대한민국"
40,"척, 중국, 일본, 함정, 한국, 해군, 한반도, 해상, 함, 해양"
41,"핵, 북한, 북, 제재, 논쟁, 무장, 포기, 안보, 위협, 전략"
42,"수익, 주식, 투자, 국민, 기금, 비중, 연금, 금융, 운용, 기록"
43,"하락, 포인트, 지수, 마감, 전날, 관련, 주, 하락세, 코스닥, 선"
44,"개월, 생산, 지수, 투자, 경기, 상황, 전월, 순환변동치, 하락, 소비"
45,"행장, 연임, 함, 하나금융, 금감원, 우려, 금융, 표명, 하나은행, 부행장"
46,"학교, 비행, 미국, 공군, 한인, 재단, 만, 캘리포니아, 우스, 설립"
47,
48,"대표, 황, 당, 의원, 국회, 한국, 이날, 통합, 황교안, 대"
49,"승리, 경찰, 의혹, 대표, 마약, 위원, 조사, 유착, 버닝썬, 관련"
50,
51,"차장, 대통령, 김, 통상, 미, 문, 김현종, 통상교섭본부장, 정부, 청와대"
52,"트럼프, 대통령, 코언, 증언, 미, 회담, 김정은, 청문회, 대선, 주장"
53,"훈련, 회담, 대통령, 정부, 미, 재개, 남북경협, 연합훈련, 트럼프, 북한"
54,"대통령, 트럼프, 회담, 미, 북한, 합의, 이번, 기자, 회견, 일본"
55,"성, 매매, 세금, 구, 발언, 페이스북, 제명, 저, 의원, 여성"
56,"개원, 시한, 허가, 병원, 녹지국제병원, 취소, 제주, 영리병원, 영리, 저지"
57,"회담, 합의문, 미, 정상, 트럼프, 서명, 결국, 핵, 북, 날짜"
58,"핵, 북한, 입장, 협상, 북미, 정상, 합의, 제재, 해제, 당국자"
59,"회담, 트럼프, 연구원, 차, 석좌, 정상, 김정은, 패자, 결렬, 연구소"
60,"회담, 협상, 정상, 대통령, 트럼프, 미, 톱, 사전, 양국, 합의"
61,"분, 회담, 시, 트럼프, 김, 위원장, 미국, 대통령, 정상, 백악관"
62,"북한, 핵, 미국, 가능성, 도발, 카드, 대화, 김정, 김, 위원장"
63,"트럼프, 대통령, 회담, 북한, 협상, 북, 미, 정상, 이날, 합의문"
64,"차, 이날, 간, 공개, 논의, 유지, 영변, 한반도, 체제, 대통령"
65,"북한, 트럼프, 대통령, 회견, 핵시설, 북, 영변, 위원장, 미국, 회담"
